row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
3500.0,642028,"SALES AND ADMIN EXECUTIVE (Dehiwela,Welawatte) (1)",Maritime Placements (Pvt) Ltd,Kindly refer advert,Wed May 08 2019,,Fri Sep 27 2019,yellow
3501.0,641703,SECRETARY ? Travel and Tours (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Tue May 07 2019,,Fri Oct 04 2019,yellow
3502.0,641252,FINANCE MANAGER ? Wattala Negombo (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Mon May 06 2019,,Thu Nov 28 2019,yellow
3503.0,640416,Senior Project Manager (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Fri May 03 2019,,Fri Aug 23 2019,yellow
3504.0,640407,Team Lead - Application Support (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Fri May 03 2019,,Thu Jul 11 2019,yellow
3505.0,639831,MALE HR EXECUTIVE (Payroll) (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Thu May 02 2019,,Fri Aug 30 2019,yellow
3506.0,639189,ASSIST MANAGER PRODUCTION- FMCG (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Tue Apr 30 2019,,Wed Jul 31 2019,yellow
3507.0,638933,ASSISTANT MANAGER - Production FMCG (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Mon Apr 29 2019,,Wed Jul 31 2019,yellow
3508.0,638783,FACTORY MANAGER - Household (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Mon Apr 29 2019,,Thu Oct 31 2019,yellow
3509.0,638781,MANAGER - Factory (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Mon Apr 29 2019,,Wed Jul 31 2019,yellow
3510.0,638127,SALES AND MARKETING MANAGER (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Thu Apr 25 2019,,Wed Jul 31 2019,yellow
3511.0,638124,MALE HR ASSISTANT ? Kelaniya / Kiribathgoda (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Thu Apr 25 2019,,Thu Oct 31 2019,yellow
3512.0,635593,PAYROLL ASSISTANT (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Thu Apr 11 2019,,Tue Oct 01 2019,yellow
3513.0,634873,MALE ACCOUNTS EXECUTIVE (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Tue Apr 09 2019,,Wed Jul 31 2019,yellow
3514.0,634248,CUSTOMER EXPERIENCE ASSOCIATES (1),Dialog Axiata PLC,Please refer attachment,Mon Apr 08 2019,,Wed Jul 31 2019,yellow
3515.0,633849,School Leavers - MALE & FEMALE - (LOCATION COLOMBO ) (40),Maritime Placements (Pvt) Ltd,"NO NEED EXPERIENCE , GOOD COMMUNICATION SKILLS IN ENGLISH",Fri Apr 05 2019,,Wed Sep 25 2019,yellow
3516.0,632376,Senior Software Engineer (.NET) (1),Mitra Innovation (Pvt)Ltd,Please Refer the Advertisment,Mon Apr 01 2019,,Fri Jul 19 2019,yellow
3517.0,632311,MANAGER - EMPLOYEE RELATIONS (1),DCI Recruitment (Pvt) Ltd,? Resolving employees' issues and handling complaints to protect the general interests ? Evaluation of the success of the implementation of new HR prog ....,Mon Apr 01 2019,,Sun Jul 14 2019,yellow
3518.0,631799,SENIOR SALES EXECUTIVE ? Furniture (1),Maritime Placements (Pvt) Ltd,Kindly refer below advert,Fri Mar 29 2019,,Thu Oct 31 2019,yellow
3519.0,630538,Front Office Executive (1),Maritime Placements (Pvt) Ltd,Nugegoda & Rajagiriya,Tue Mar 26 2019,,Fri Mar 06 2020,yellow
3520.0,629321,BUSINESS DEVELOPMENT EXECUTIVE ? FMCG Agriculture (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Fri Mar 22 2019,,Thu Oct 31 2019,yellow
3521.0,629261,Production Manager/IE Manager (3),Vogue Tex (Pvt) Ltd,Please refer the job advertisement,Fri Mar 22 2019,,Fri Apr 03 2020,yellow
3522.0,628607,MANAGER ? Sales (Automobile) (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Tue Mar 19 2019,,Sat Oct 05 2019,yellow
3523.0,628601,MANAGER AIRFREIGHT - Sales (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Tue Mar 19 2019,,Thu Oct 31 2019,yellow
3524.0,628548,ADMIN AND OPERATIONS MANAGER - Telecommunications (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Tue Mar 19 2019,,Thu Nov 28 2019,yellow
3525.0,626987,Vacancies in Dubai restaurant - Barman (2),Maritime Placements (Pvt) Ltd,Minimum 02- 04 years Food & beverages experience in hotel field,Thu Mar 14 2019,,Sun Aug 25 2019,yellow
3526.0,626985,Cost Controller - Local Hotel (2),Maritime Placements (Pvt) Ltd,Minimum 04 - 05 Years Experience in Hotel field,Thu Mar 14 2019,,Sun Aug 25 2019,yellow
3527.0,626658,SALES EXECUTIVE (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Wed Mar 13 2019,,Sun Nov 03 2019,yellow
3528.0,626120,MALE ACCOUNTS EXECUTIVE (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Tue Mar 12 2019,,Thu Oct 31 2019,yellow
3529.0,625533,JR WEB DEVELOPERS - PHP Laravel (3),Maritime Placements (Pvt) Ltd,KINDLY REFER ADVERT,Mon Mar 11 2019,,Thu Nov 21 2019,yellow
3530.0,625395,SEWING MACHINE TECHNICIAN - (TOP URGENT) (1),Maritime Placements (Pvt) Ltd,Please refer the Advertisement.,Mon Mar 11 2019,,Tue Aug 13 2019,yellow
3531.0,624691,Azure Data Engineer (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisment,Fri Mar 08 2019,,Fri Aug 16 2019,yellow
3532.0,623232,Vacancies in a Hotel Ireland (Europe) - Beauty Therapist (MALE /FEMALE) (10),Maritime Placements (Pvt) Ltd,Minimum 2 years? experience in a Spa/Salon carrying out treatments to a highest standard,Mon Mar 04 2019,,Wed Sep 25 2019,yellow
3533.0,623157,VACANCY IN HOTELS IN IRELAND (EUROPE) (10),Maritime Placements (Pvt) Ltd,Should have proven experience in the Main kitchen of Five Star or 4 Star hotels Preferably have worked internationally in reputed hotel chains ....,Mon Mar 04 2019,,Wed Sep 25 2019,yellow
3534.0,622072,Vacancies in EUROPEAN - HOTELS - Massage Therapist (MALE /FEMALE) (10),Maritime Placements (Pvt) Ltd,Minimum 02 - 04 years experience in the hotel field.,Thu Feb 28 2019,,Wed Sep 25 2019,yellow
3535.0,621901,Sales promoters - in shop (1),Quess Corp Lanka Private Limited,Please refer the advertisement,Thu Feb 28 2019,,Sat Feb 01 2020,yellow
3536.0,619474,Cake Maker /Pastry Bakery - Chocolate Company - K.S.A. (10),Maritime Placements (Pvt) Ltd,Minimum 02 -04 years experience in the hotel field.,Thu Feb 21 2019,,Wed Sep 25 2019,yellow
3537.0,619471,Data Entry Operator - Chocolate Company - K.S.A (10),Maritime Placements (Pvt) Ltd,Minimum 02 - 04 years experience in the MANUFACTURING FIELD Good communication skills ...,Thu Feb 21 2019,,Wed Sep 25 2019,yellow
3538.0,618973,Asst. General Manager - Local (5),Maritime Placements (Pvt) Ltd,Minimum 03 - 05 Years experience,Wed Feb 20 2019,,Wed Sep 25 2019,yellow
3539.0,618972,Resident Manager - LOCAL (4),Maritime Placements (Pvt) Ltd,MINIMUM 02 -04 YEARS EXPERIENCE,Wed Feb 20 2019,,Wed Sep 25 2019,yellow
3540.0,618970,Senior Executive - Tours & Reservations - Local (10),Maritime Placements (Pvt) Ltd,Minimum 02 - 04 years experience,Wed Feb 20 2019,,Sun Aug 25 2019,yellow
3541.0,616832,ADMIN EXECUTIVE (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Thu Feb 14 2019,,Thu Oct 03 2019,yellow
3542.0,615525,FRONT OFFICE EXECUTIVE - Colombo 8 (1),Maritime Placements (Pvt) Ltd,Kindly refer advert ....,Mon Feb 11 2019,,Thu Oct 31 2019,yellow
3543.0,614911,Shift Manager / Supervisor (3),Softlogic Holdings PLC,Minimum 2 years experienced as Supervisor or Shift Manager in international Fast Food Restaurant chain.,Fri Feb 08 2019,,Mon Dec 16 2019,yellow
3544.0,614908,Restaurant Manager - Kurunegala (1),Softlogic Holdings PLC,Minimum 3 years experience as Restaurant Manager in international Fast Food restaurant chain,Fri Feb 08 2019,,Mon Dec 16 2019,yellow
3545.0,614903,Shift Manager / Supervisor (14),Softlogic Holdings PLC,2 years experienced as Supervisor or Shift Manager in international fast food restaurant chain.,Fri Feb 08 2019,,Mon Dec 16 2019,yellow
3546.0,611747,Floral Designer (1),NAWATA GROUP (PVT) LTD,Please refer the advertisement,Wed Jan 30 2019,,Mon Jan 13 2020,yellow
3547.0,611046,Cluster Lead - Personal Loans ( Assistant Team Leader) (1),Nations Trust Bank PLC,Please refer the advertisement,Mon Jan 28 2019,,Sun Jan 05 2020,yellow
3548.0,610958,ROOM BOYS / PUBLIC AREA CLEANERS (LOCAL) (2),Maritime International Limited,To work in a boutique hotel in Hatton. Will be opening soon. Will be deployed soon. A certificate course in House Keeping and good spoken English a must. ....,Mon Jan 28 2019,,Sat Jul 20 2019,yellow
3549.0,593235,Marketing Content Creator (1),Mitra Innovation (Pvt)Ltd,Please reffer advertisement,Wed Nov 28 2018,,Thu Nov 28 2019,yellow
3550.0,592750,Assistant Manager - Internal Audit (1),Softlogic Holdings PLC,Please refer the advertisement,Fri Nov 09 2018,,Wed Nov 06 2019,yellow
3551.0,584762,Software Engineer,Micronet Global Services (Pvt) Ltd,"please refer the attachment,",Sat Nov 03 2018,,Mon Nov 04 2019,yellow
3552.0,585218,Office Peon (1),Quess Corp Lanka Private Limited,please refer the advertisement,Wed Oct 31 2018,,Tue Oct 01 2019,yellow
3553.0,536676,Bancassurance (1),Mobizz Recruitment,Please refer the advertisement,Wed Oct 31 2018,,Thu Nov 07 2019,yellow
3554.0,527239,Customer Care Executive (1),Mobizz Recruitment,Please refer the advertisement,Wed Oct 31 2018,,Thu Nov 07 2019,yellow
2401.0,681037,Air Freight Manager - Sales (1),TARGET CONSULTING,please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2402.0,681036,TRAINEE TRANSPORT ASSISTANT (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2403.0,681035,TRAINEE GENERAL CLERK (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2404.0,681034,Trainee Barista / Barista ? 04 (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2405.0,681033,FINANCE INTERNSHIP (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2406.0,681032,Accounts Assistant - katunayake (1),TARGET CONSULTING,please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2407.0,681030,ACCOUNTS CLERK (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2408.0,681029,MANAGEMENT TRAINEE (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2409.0,681028,VACANCY FOR THE POST OF ACCOUNTS ASSISTANT - FEMALE (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2410.0,681027,LOGO/ BRAND DESIGNER (1),TARGET CONSULTING,Please refer the advert,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2411.0,681026,Teaching Vacancies,Leeds International School,Degree + over 3 years experience,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2412.0,681017,Assistant Accountant,Tech Ventures (Pvt) Ltd,Experience in audit firm and in industry,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2413.0,681016,Technical Officer - Telecom,Tech Ventures (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2414.0,681015,Administration Assistant,InEight SL (Pvt) Ltd,Administrative Assistant with Accounting Experience,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2415.0,681013,Sales promoter - Apple,Abans PLC,Partial qualification in Marketing (SLIM / CIM),Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2416.0,681012,Health and Safety Officer,Abans PLC,proven experience as a Health and Safety Officer,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2417.0,681011,Senior Manager - ERP,Abans PLC,Minimum of 5 years experience,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2418.0,681008,Customer Relations Executive,BPO Connect (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Thu Sep 12 2019,yellow
2419.0,680959,.Net Developer (Part Time),MSP Mate Pty Ltd,Please refer the advertisement,Fri Aug 30 2019,,Thu Sep 12 2019,yellow
2420.0,680889,Software Engineer,Swivel Group,Please refer the advertisement,Fri Aug 30 2019,,Thu Sep 12 2019,yellow
2421.0,680885,Senior Software Engineer,Swivel Group,Please refer the advertisement,Fri Aug 30 2019,,Thu Sep 12 2019,yellow
2422.0,680591,Head of Strategic Workforce Planning & Total Rewards,Hatton National Bank (HNB),Minimum of 10 years experience,Fri Aug 30 2019,,Thu Sep 12 2019,yellow
2423.0,680546,Quality Assurance Manager - Diary Plant (Wadduwa),Renuka Foods PLC,Age around 40 years,Fri Aug 30 2019,,Thu Sep 12 2019,yellow
2424.0,680121,Executive - Planning (1),Brandix Intimate Apparel,Please refer the advertisement,Fri Aug 30 2019,,Mon Sep 30 2019,yellow
2425.0,679623,Resort Vacancy - Sous Chef - Uga Bay (1),Uga Escapes Management (Private) Limited,Refer To Advert,Fri Aug 30 2019,,Sun Sep 08 2019,yellow
2426.0,679559,Elevator Technician,Trade Promoters Ltd (TPL),Minimum 1 - 2 years experience in a similar job role. (Experience in the elevator industry will be a definite advantage.),Fri Aug 30 2019,,Mon Sep 09 2019,yellow
2427.0,678716,Travel Executives (Junior/Senior) / Visa Coordinator (Female),Orinwil Tours & Travels (Pvt) Ltd,A minimum of 1 years experience,Fri Aug 30 2019,,Thu Sep 05 2019,yellow
2428.0,678560,International Marketing Assistant - Female,Go Green Exports (Pvt) Ltd,Female candidates below 28 years age,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2429.0,677807,Intern - HR (1),Brandix Intimate Apparel,Please refer the advertisement,Fri Aug 30 2019,,Mon Sep 30 2019,yellow
2430.0,670826,Marketing Executive-M Centers (1),Metropolitan Group Of Companies,"Vacancy are available in Battramulla,Kandy,Wattala, Moratuwa,Colombo -03 ....",Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2431.0,669911,Intern - Supply Chain (1),Brandix Intimate Apparel,Please refer the advertisement,Fri Aug 30 2019,,Mon Sep 30 2019,yellow
2433.0,617623,Audit Executive (1),Ceylon Cold Stores PLC,Please refer to the advert. ....,Fri Aug 30 2019,,Sun Sep 08 2019,yellow
2434.0,80518,CUSTOMER ACCOUNTS EXECUTIVE (3),Exetel Communications (Pvt) Ltd,Exetel is looking to expand the current team of Customer Account Representatives in Colombo responsible for all aspects of administrative and billing inqui ....,Fri Aug 30 2019,,Sun Sep 15 2019,yellow
2435.0,681020,Deputy Manager - Quality (1),WNS Global Services (Pvt) Ltd,Please refer to the job advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2436.0,681010,Process Associate - Document Management (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please refer the advertisement for more information.,Thu Aug 29 2019,,Mon Sep 16 2019,yellow
2437.0,681009,Data Entry Operator,BPO Connect (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2438.0,681007,Technician (Branch Office - Kattankudy),Company Name Withheld,Age below 35 years,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2439.0,681006,Accounts Assistant,Company Name Withheld,Below 25 years,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2440.0,681005,Training-Officer (1),Samson Manufactures Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2441.0,681004,Senior UX Engineer (3),Jobfactory,Looking for Senior UX Engineers for a leading global IT company in Colombo to work under permanent capacity,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2442.0,681003,Senior UI/UX Engineer (3),Jobfactory,Looking for Senior UI/UX Engineers for a global IT Company to work in permanent capacity,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2443.0,681002,UI/UX Engineers (3),Jobfactory,Looking for UI/UX Engineers for a leading global IT company located in Colombo to work under permanent capacity,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2444.0,681001,UI Engineer (1),Jobfactory,Looking for UI Engineer who has around 1-2 years experience in UI Engineering,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2445.0,681000,Tech Lead-PHP (2),Jobfactory,Looking for a Tech Lead-PHP who has around 2 years experience in the same designation,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2446.0,680999,Senior Software Engineer-PHP (2),Jobfactory,Looking for a Senior Software Engineer (PHP) who has around 3 years experience in the same designation,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2447.0,680996,in Charge-Technical Department (1),Vogue Tex (Pvt) Ltd,Please refer he advertisement,Thu Aug 29 2019,,Tue Sep 10 2019,yellow
2448.0,680990,Assistant Manager - Procurement (1),Browns Group Of Companies,Please refer advert,Thu Aug 29 2019,,Mon Sep 30 2019,yellow
2449.0,680983,Invoicing Clerk,DHT Cement (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2450.0,680976,Accounts Assistant,Reliance Insurance Brokers (Pvt) Ltd,Age below than 25 years,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2451.0,680975,Territory Training Officer,Singer (Sri Lanka) PLC,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2452.0,680973,Associate Pre-Sales Engineer,Wavenet International (Pvt) Ltd,Ability ti delivery awesome presentations,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2453.0,680969,Outbound Travel Executive,Pan Global Travels & Tours (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2454.0,680967,iOS Developers (1),99X Technology,Please refer the advert.,Thu Aug 29 2019,,Mon Sep 30 2019,yellow
2455.0,680965,UX - Engineer (1),Jobfactory,"Able to create personas, user journeys, information architecture and few other research data to map UX design to business process",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2456.0,680964,Manager - Tender (1),Sunshine Healthcare Lanka Ltd,Please refer the advertisement,Thu Aug 29 2019,,Sat Sep 07 2019,yellow
2457.0,680963,Management Trainee in Marketing & Advertising (Female),Bottoms Up,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2458.0,680962,Sampleroom Manager (Bangladesh),Fazil & Company Ltd,We have a requirement for a sample room manager,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2459.0,680950,Sales Representative (Male),Rohana Eastern Dairies (Pvt) Ltd,Should be below 35 years of age.,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2460.0,680946,Trainee / Associate Software Developer / System Support Engineer,Victory Information (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2461.0,680938,Accounts Assistant (Nugegoda) (1),Jobfactory,successfully Completed AAT,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2462.0,680935,Assistant Administrator,Readway International College of Education,Minimum 5 years experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2463.0,680933,School leaver-Data Entry (Ekala) (1),Jobfactory,School leavers are encouraged apply ....,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2464.0,680932,Vacancies for Sales & Marketing,Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2465.0,680929,School leaver- Data Entry (Colombo 07) (1),Jobfactory,Excellent communication skills in English & good interpersonal skills ....,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2466.0,680927,Marketing Executive (POS),Victory Information (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2467.0,680926,Technical Assistant,Rinstrum (Pvt) Ltd,"Degree or diploma in electronics, electrical or mechanical fields",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2468.0,680925,Associate Consultant / Consultant - Business Consulting (1),Virtusa (Pvt.) Ltd,Please refer to the advert,Thu Aug 29 2019,,Mon Sep 30 2019,yellow
2469.0,680923,Data Entry Operator (Colombo 07) (1),Jobfactory,Excellent communication skills in English & good interpersonal skills ....,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2470.0,680922,MIS Executive (1),John Keells Holdings PLC,Please refer the advertisement,Thu Aug 29 2019,,Fri Sep 06 2019,yellow
2472.0,680920,Guest Relation Executive-Colombo (1),Jobfactory,1-2 Years of previous experience as a receptionist or a customer support assistant.,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2473.0,680919,Hotel Vacancies,Chari Lake Resort,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2474.0,680918,Brand Executive ? Colombo 10 (1),Jobfactory,Minimum 2 years of experience in similar field,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2475.0,680916,Marketing Intern-Colombo 07 (1),Jobfactory,Excellent presentation skills,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2476.0,680915,Project Administration Officers,Greener Water Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2477.0,680913,Payments Executive (1),JKH Transportation Sector,Refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2478.0,680912,Senior Software Engineer(Java)-Colombo (1),Jobfactory,"3 years of industry experience in Software Engineering / Web Application Development, Programming and Design",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2479.0,680910,Business Development Executive,Csquare Technologies (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2480.0,680909,Key Account Executives - Female,Ceylinco General Insurance Ltd,Age 18-35,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2481.0,680907,Project Manager - SAP (1),John Keells IT,Please click on the advert,Thu Aug 29 2019,,Fri Sep 20 2019,yellow
2482.0,680906,Auto CAD Draughtsman,Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2483.0,680905,General Clerk - Female,Central Finance Company PLC,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2485.0,680903,People System Administrator,Intrepid Group Colombo,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2486.0,680902,Senior Software Engineer-Colombo (1),Jobfactory,Minimum 2 years of experience in similar field,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2487.0,680901,F&B; Service Attendant - Cinnamon Bey Beruwala (3),Cinnamon Hotel Management Ltd,Please refer the advert,Thu Aug 29 2019,,Sun Sep 08 2019,yellow
2488.0,680900,Senior Software Engineer(Java)-Colombo (1),Jobfactory,Minimum 3-5 years of experience in software engineering and design,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2489.0,680899,Secretary,Tudawe Brothers (Pvt) Limited,Managing appointments and meetings.,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2490.0,680897,Receptionist-Colombo (1),Jobfactory,1-2 Years of previous experience as a receptionist or a customer support assistant,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2491.0,680896,Human Resources Executive (Management Trainee) - Kottawa,Zonez Lanka (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2492.0,680895,Hotel Vacancies,Tilko Jaffna City Hotel,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2493.0,680894,Show Room Sales Representative,Thread Works (Pvt) Ltd,Age between 19-35,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2494.0,680893,Sales Representative,Azmaara Group of Companies,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2495.0,680892,Technical Specialist - Citrix (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Thu Aug 29 2019,,Sun Sep 29 2019,yellow
2496.0,680891,Customer Service Executive,Company Name Withheld,Skilled in negotiation and dealing with complaints,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2497.0,680890,Sales Executive-Southern Province (1),Jobfactory,"2-3 years of experience in Sales , (Ideal if you have experience in Lubricants and Automobile industries)",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2498.0,680888,Documentation Associate (1),Jobfactory,refer the advertisement,Thu Aug 29 2019,,Thu Sep 19 2019,yellow
2499.0,680887,Accountant,Azmaara Wellness,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2500.0,680886,Procurement Associate (1),Jobfactory,Passed G.C.E. A/L examination in maths or science stream,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2501.0,680884,Chief Internal Auditor,Lanka Sugar Company (Private) Limited,Possess a minimum of 3-5 years of experience as a Chief Internal Auditor,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2502.0,680882,Sales Associate,Pearl Studio,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2503.0,680880,Assistant Sales Manager / Senior Sales Manager,Acquest (Pvt) Ltd,Age 25-35 years,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2504.0,680879,Banking Assistant - Sales Administration (1),Nations Trust Bank PLC,Please refer the advertisement,Thu Aug 29 2019,,Sun Sep 08 2019,yellow
2505.0,680878,Accounts Assistant,ABC Pharma Services (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2506.0,680877,Export Manager,Company Name Withheld,"He is looking for an experienced, matured, retired middle level manger in Tea export trade to handle the operations of this new venture.",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2507.0,680876,Art Work Developer,Modern Pack Lanka (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2508.0,680875,Lecturer in IT/Management / Student Counselor / Computer Instructor,Siksil Institute of Business and Technology (Pvt) Ltd,Possess a pleasant and outgoing personality,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2509.0,680874,Administrative Executive,GFLOCK,Minimum 2 years experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2510.0,680873,Customer Care Executive,Skin Clinic,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2511.0,680872,Hotel Vacancies (6),Browns Hotels & Resorts,Please refer the attached.,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2512.0,680871,Assistant Store Keeper,Dedigama Group (Private) Limited,Minimum 3 years experience in similar capacity,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2513.0,680869,Cashiers,Dedigama Group (Private) Limited,Minimum of 3 years previous experience in similar capacity,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2514.0,680868,Personal Assistant to the Managing Director / Manager Exports,UHE Exports (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2515.0,680867,Accounts Assistants / Trainee Accounts Assistants,Dedigama Group (Private) Limited,Age above 25,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2516.0,680866,Senior Ticketing Executives - UK Operations,Carlton Global Services (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2517.0,680865,Marine Technician & Generator Technician (2),Associated Motorways (Private) Limited,Pl refer the advertisement,Thu Aug 29 2019,,Mon Sep 09 2019,yellow
