row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
2849,1002111,Production Manager - Mahiyanganaya (1),EAM Maliban Textile Pvt Ltd,Please refer the advertisement,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2850,1002109,Finance Manager ? Management Accounting (1),Hemas Holdings PLC,Please refer the attachment,Fri Sep 16 2022,Mon Sep 26 2022,,yellow
2851,1002105,HR Intern (1),Hameedia,Please refer the attachment,Fri Sep 16 2022,Mon Sep 26 2022,,yellow
2852,1002104,Sales Administration Assistant,CBL Group - Ratmalana,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2853,1002103,Nurse (1),Hameedia,Please refer the advertisement,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2854,1002102,Procurement Intern,CBL Group - Ratmalana,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2855,1002099,Operation Assistant / Office Assistant / Graphic Trainee,Isuru Recruitment,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2856,1002098,Team Lead - BI & Data Warehousing,Datamtx Labs,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2857,1002097,RESIDENT DENTAL SURGEON (1),Asiri Group of Hospitals,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2858,1002095,Accounts Assistant,Ceylon Tapes (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2859,1002094,BRANCH MANAGER ( FOR A CAR SERVICE COMPANY (1),DCI Recruitment (Pvt) Ltd,Experience in Managing multiple divisions in a company or a complete branch. Experience in the Auto Repair or Auto Services industry. Experience in Busin ....,Fri Sep 16 2022,Sat Oct 15 2022,,yellow
2860,1002093,Intern - Quality Assurance and Laboratory,Hayleys Group,Join the World of Hayleys.,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2861,1002092,Digital Content Creator / Social Media Executive / Graphic Designer,Company Name Withheld,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2862,1002091,Graphic Designer,Sigmavet,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2863,1002090,Marketing Executive,Jupiter Group,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2864,1002089,Hotel Vacancies,Jetwing Kandy Gallery,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2865,1002088,Customer Care Executive,Watchguard,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2866,1002086,Accounts Assistant,Jupiter Group,Part or fully qualified AAT/CIMA/ICASL,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2867,1002085,Assistant Accountant / Accounts Executive,BH BPO Services (Pvt) Ltd,"Degree in Accounting/Finance in a recognized university with fully or partly qualified in CA, ACCA or CIMA",Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2868,1002082,Software Engineer,Comapany Name Withheld,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2869,1002080,Office Assistant / Accounts Assistant,Company Name withheld,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2870,1002079,MANAGER - ACCOUNTS PAYABLES (1),Associated Motorways (Private) Limited,Please refer the job advert,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2871,1002078,Store Keeper,Lanka Restaurants & Caterers,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2872,1002077,Senior Java Developers,South Asian Technologies (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2873,1002075,Deputy Chief of Party,The Asia Foundation (TAF),Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2874,1002073,Area Sales Manager - Southern Territory / HORECA Sales Executive / Store Sales In charge,Colombo Commodities,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2875,1002071,Group Finance Controller / Chief Accountant / Accountant,Royal Kandyan Hotel,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2876,1002070,Machine Operator,Empire Food Solutions (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2877,1002069,Teacher,Steiner College,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2878,1002068,Data Engineer,Datamtx Labs,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2879,1002067,Auto Electrician,Edirisingha Cushion Works (Pvt) ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2880,1002066,Hotel Vacancies,Anantaya Resorts & Spa,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2881,1002065,Cloud Data Engineer,Orel IT (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2882,1002064,Manager - Finance & Administration,OrionStellar - Digital Realty (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2883,1002062,Restaurant Manager - Kotte,Mintage (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2884,1002061,Accounts Assistant - Head Office (Boralesgamuwa),Ran Ruwan Gold Loans (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2885,1002060,Data Analyst / Project Report Writer,Landster Lanka (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2886,1002059,Business Coordinator,Wakkumbura Industrial Technology Company (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2887,1002058,Senior Software Engineer (Frontend React JS),SPIL Labs (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2888,1002057,Associate QA Engineer,Datamtx Labs,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2889,1002056,Digital Marketing Expert,Jigsaw Ensemble,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2890,1002055,"Manager - Engineering (Mawathagama, Kurunegala)",HEINEKEN Lanka Limited,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2891,1002054,Administration & Account Assistant,Southern Smart (Pvt) Ltd,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
2892,1002053,Human Resources / Administrative Assistants,Isabella (Private) Limited,Please refer the vacancy,Fri Sep 16 2022,Fri Sep 30 2022,,yellow
1601,964355,Hotel Vacancies,Grand Oceanpark Restaurant,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1602,964354,SERVICE DESK ENGINEER ? L1 (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1603,964353,HR Assistant,QualitApps Asia (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1604,964352,Senior Software Engineer (Executive) (1),National Development Bank PLC,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1605,964351,React Native Developer,Codimite (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1606,964349,Telesales Specialist (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1607,964348,Interns - Finance & Accounting (1),David Pieris Motor Company Limited,Please refer the job advert.,Wed May 18 2022,Wed May 25 2022,,yellow
1608,964347,Technical Support Specialist (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1609,964346,Administrative Assistant,Ekan Empire Accounting & Advisory,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1610,964345,Assistant Accountant,Ekan Empire Accounting & Advisory,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1611,964344,Chemist (Trincomalee),Lanka IOC PLC,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1612,964343,Quality Assurance Engineer,We Are Designers (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1613,964342,Sales and Marketing Executive,We Are Designers (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1614,964341,Finance Executive - Nawinna,Orel Corperation,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1615,964340,HR Manager,CSCEC South Asia,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1616,964339,Manager - Audit / Assistant Manager - Audit,Moore Aiyar,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1617,964338,Claim Engineer/Manager,CSCEC South Asia,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1618,964336,Senior Executive - IT,TVS Lanka (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1619,964335,Apparel Vacancies,Winterquilts Group,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1620,964334,Assistant Manager Pawning Audit (1),Pan Asia Banking Corporation PLC,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1621,964333,Accounting Software Customer Support Executives,ABS Information Systems (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1622,964332,Sales Executive,Vision 2020 Techno,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1623,964331,Purchasing Executive,Boston Devices,Please refer the advertisement,Wed May 18 2022,Wed Jun 01 2022,,yellow
1624,964330,"Software Developers (Node JS, Vue JS & React JS)",Daiki Group,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1625,964326,Senior Software Developer,AWT Travel (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1626,964325,Chef De Partie / Commis Chef,Bowl'd Restaurant,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1627,964049,Assistant HR Manager - Teardrop Boutique Management (1),Teardrop Boutique Management,Please refer the advert.,Wed May 18 2022,Fri Jun 17 2022,,yellow
1628,964047,Assistant HR Manager - Teardrop Boutique Management (1),Teardrop Boutique Management,Please refer the advert.,Wed May 18 2022,Fri Jun 17 2022,,yellow
1629,963883,Pre School Headmistress / Teachers,Leeds International School,Please refer the advertisement,Wed May 18 2022,Tue May 31 2022,,yellow
1630,963838,Academic Administration Office,American Education Centre Ltd,Please refer the advertisement,Wed May 18 2022,Tue May 31 2022,,yellow
1631,963743,Senior Executive - Sourcing & Supply Chain (1),MAS Silueta,Please click on the image to apply.,Wed May 18 2022,Fri Jun 17 2022,,yellow
1632,963394,IT / Social Media Executive,MW Lifesciences (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Fri May 27 2022,,yellow
1633,962430,IT Executive,R C M - MediGain Colombo (Pvt) Ltd,Preferably from Colombo area for US or straddle shift. Please refer the advert for more details.,Wed May 18 2022,Tue May 24 2022,,yellow
1634,962112,Marketing Executive,Zentech Global (Pvt) Ltd,Please refer the advertisement,Wed May 18 2022,Mon May 23 2022,,yellow
1635,953345,Executive - Operations,Hayleys Group,Click on the image to apply. Join the World of Hayleys.,Wed May 18 2022,Sat May 28 2022,,yellow
1636,952841,"Tech Lead - (Java,AWS,NodeJS,MySQL) (1)",Virtusa (Pvt.) Ltd,Please refer advert.,Wed May 18 2022,Fri Jun 10 2022,,yellow
1637,952622,Engineering Mechanic-Electrical (7),Michelin,Please refer the advert,Wed May 18 2022,Wed May 25 2022,,yellow
1638,943917,Technician - Sewing (Wattala) (1),T&FG; Group of Companies,Please refer the advertisement,Wed May 18 2022,Sat Jun 18 2022,,yellow
1639,939774,Head of Fleet Maintenance (Workshop),Hayleys Group,Please click on the flyer to Apply. Join The World of Hayleys.,Wed May 18 2022,Sat May 28 2022,,yellow
1640,923055,Senior/Lead Business Analyst (1),Virtusa (Pvt.) Ltd,Please refer the Job Advert,Wed May 18 2022,Fri Jun 10 2022,,yellow
1641,913849,Senior /Lead Business Analyst (1),Virtusa (Pvt.) Ltd,Please refer the advert,Wed May 18 2022,Fri Jun 10 2022,,yellow
1642,907404,"Senior Pattern Maker (Corporate Head Office, Borella) (1)",T&FG; Group of Companies,Please refer the advertisement,Wed May 18 2022,Sat Jun 18 2022,,yellow
1643,892151,HR Internship (1),Michelin,Please refer the advertisement,Wed May 18 2022,Wed May 25 2022,,yellow
1644,964320,Senior Software Engineer (Java/ React),IronOne Technologies (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1645,964318,Assistant Technician/Senior Electrician - Katunayake,ATG Hand Care (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1646,964317,Assistant Accountant,Eligant Properties (Pvt) Ltd.,Part qualified of CA Sri Lanka CIMA/ACCA or Degree in Accountancy / Finance,Tue May 17 2022,Tue May 31 2022,,yellow
1647,964316,Project Officer - Labour Migration,HELVETAS Swiss Intercooperation,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1648,964315,Purchasing Officer - Supply Chain,Pelwatte Dairy Industries Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1649,964314,Purchasing Assistant - Supply Chain,Pelwatte Dairy Industries Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1650,964313,Quality Assurance Assistant,Company Name Withheld,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1651,964312,Microbiologist,Pelwatte Dairy Industries Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1652,964311,Warehouse Operation Officer - FG Loading,Pelwatte Dairy Industries Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1653,964310,Production Associate,Company Name Withheld,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1654,964309,Lab Technologist / Quality Assurance - FMCG / Full time,Pelwatte Dairy Industries Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1655,964308,Waiters / Cook Assistant (2),Haidilao Chinees Restaurant,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1656,964307,Accounts Assistant,ACL Plastics PLC,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1657,964306,Senior Executive Bookkeeping (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please register in our career site on https://careers.keells.com/InfoMate/,Tue May 17 2022,Fri Jun 17 2022,,yellow
1658,964305,IT Site Support Administrator,Seven X,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1659,964304,Accounts Executive,Queens Work Wear (Pvt) Ltd,"Be part qualified in CIMA,CMA,ICASL",Tue May 17 2022,Tue May 31 2022,,yellow
1660,964303,Executive Training & Development (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please register in our career site on https://careers.keells.com/InfoMate/,Tue May 17 2022,Fri Jun 17 2022,,yellow
1661,964302,IT Site Support Associate - Male,Seven X,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1662,964301,Executive / Snr. Executive Operations,Aasian International Insurance Brokers (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1663,964300,Team Leader (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please register in our career site on https://careers.keells.com/InfoMate/,Tue May 17 2022,Fri Jun 17 2022,,yellow
1664,964299,Stores Executive,D & M Engineering (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1665,964298,Process Associate (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please register in our career site on https://careers.keells.com/InfoMate/,Tue May 17 2022,Fri Jun 17 2022,,yellow
1666,964297,Executive - Administration,Dankotuwa Porcelain PLC,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1667,964296,Programme Coordinator - Medirigiriya,Sri Lanka Centre for Development Facilitation,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1668,964295,Teachers - Primary School,Vidura College,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1669,964294,Social Media Promoter,Lanka Vision Action Foundation,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1670,964293,Teachers - Upper School (Grade 6 - 13),Vidura College,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1671,964292,Front Office Manager,Movenpick Hotel Colombo,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1672,964290,Senior QA Engineer-Automation (1),Virtusa (Pvt.) Ltd,Please refer the advert,Tue May 17 2022,Tue May 31 2022,,yellow
1673,964289,Assistant Manager - Talent & Culture,Movenpick Hotel Colombo,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1674,964288,Senior Software Engineer-Java+AWS+Spring Boot (1),Virtusa (Pvt.) Ltd,Please refer the advert,Tue May 17 2022,Tue May 31 2022,,yellow
1675,964287,Software Engineer-Java+AWS+Spring Boot (1),Virtusa (Pvt.) Ltd,Please refer the advert,Tue May 17 2022,Tue May 31 2022,,yellow
1676,964286,Manager / Assistant Manager - Quality Assurance & Regulatory Affairs,Plastica International (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1677,964285,Regional Manager,SANASA Federation Ltd in Sri Lanka,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1678,964283,Electrical Technicians,ZPMC Lanka Company (Private) Limited,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1679,964282,Manager / Assistant Manager - Quality Assurance & Regulatory Affairs,Plastica International (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1680,964281,Quality Assurance Executive (Apparel Sector),Bureau Veritas Consumer Products Services Lanka (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1681,964280,Manager / Assistant Manager - Quality Assurance & Regulatory Affairs,Plastica International (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1682,964279,Customer Service Executives (Apparel & Food Sector),Bureau Veritas Consumer Products Services Lanka (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1683,964278,Trainee CCTV & Hardware Technicians,W.I. Tel Solutions (Pvt) Ltd.,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1684,964277,Project Coordinator - CBY,HELVETAS,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1685,964276,Lead Business Analyst (1),Virtusa (Pvt.) Ltd,Please refer the advert,Tue May 17 2022,Tue May 31 2022,,yellow
1686,964275,Front-End and Back-End Developers,KLOUDIP (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1687,964274,Graphic Designer,"ING Advertising Pvt., Ltd.",Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1688,964273,Senior Production Executive,Ambeon Holdings PLC,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1689,964272,Junior Executive - Admin & Operations (Male),WSR Fernando & Company (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1690,964271,Angular/ PHP Laravel Developer (1),DCI Recruitment (Pvt) Ltd,Please refer the advert.,Tue May 17 2022,Fri Jun 17 2022,,yellow
1691,964270,Maintenance Supervisor (1),DCI Recruitment (Pvt) Ltd,Please refer the advertisement.,Tue May 17 2022,Wed Jun 01 2022,,yellow
1692,964269,Software Engineer (.Net),BoardPAC,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1693,964268,Graphic Designer cum Digital Marketeer,Australian Academy (AA),Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1694,964267,Business Analyst,Trillium Property Management & Services Limited,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1695,964266,Assistant Manager - Sales,Rent a Company Services Private Limited,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1696,964265,Resort Vacancies,Camellia Resort & Spa (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1697,964263,Factory Engineer,Silvermill Group Companies,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1698,964261,Management Trainees (Female),Nebraska Holdings (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1699,964260,Management Trainees (Female),Nebraska Holdings (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1700,964259,Management Trainees (Female),Nebraska Holdings (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1701,964258,Showroom Manager,Bata Shoe Company of Ceylon Limited,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1702,964257,Management Trainees (Female),Nebraska Holdings (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1703,964256,Call Centre Executive,Barca BPO (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1704,964255,QT User Interface Engineer,Dragon Arrow Pvt Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1705,964254,Account Assistant (Tamil Speaking / Female),Barca BPO (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1706,964253,Regional Trainer,Sanasa Life Insurance Company PLC,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1707,964252,HR Executive,Ebony Holdings (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1708,964250,Regional Trainer,Sanasa Life Insurance Company PLC,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1709,964249,Documentation Supervisor & Bay Supervisor,Colombo Logistics Group,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1710,964248,Student Counsellor,Company Name Withheld,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1711,964247,Management Trainees,Diligent Group,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1712,964246,Final Auditor,Antler Fabric Printers (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1713,964245,Senior Executive - Business Development,Your Team In Asia,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1714,964244,Lab Technician,Antler Fabric Printers (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1715,964243,Senior Software Engineer,Bridge Tech Labs,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1716,964242,Senior Software Engineer - Angular,Your Team In Asia,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1717,964240,Engineering Executive - Bangladesh (1),David Pieris Motor Company Limited,Please refer the attached Advertisement,Tue May 17 2022,Tue May 24 2022,,yellow
1718,964238,Quality Assurance Executive - Bangladesh (1),David Pieris Motor Company Limited,Please refer the attached advertisement,Tue May 17 2022,Tue May 24 2022,,yellow
1719,964237,Production Manager - Bangladesh (1),David Pieris Motor Company Limited,Please refer the Advertisement,Tue May 17 2022,Tue May 24 2022,,yellow
1720,964236,General Manager - Bangladesh (1),David Pieris Motor Company Limited,Please refer the advertisement,Tue May 17 2022,Tue May 24 2022,,yellow
1721,964235,Accountant - Bangladesh (1),David Pieris Motor Company Limited,Please refer the advertisement,Tue May 17 2022,Tue May 24 2022,,yellow
1722,964234,System Consultant (1),Infor,Please refer the advert,Tue May 17 2022,Sat May 28 2022,,yellow
1723,964233,Senior Executive - Compliance (1),DPMC Assetline Holdings (Pvt) Ltd,Please refer the attachment.,Tue May 17 2022,Sun Jun 05 2022,,yellow
1724,964232,Senior Executive - Compliance (1),DPMC Assetline Holdings (Pvt) Ltd,Please refer the attachment.,Tue May 17 2022,Sun Jun 05 2022,,yellow
1725,964231,Senior Executive - Compliance (1),DPMC Assetline Holdings (Pvt) Ltd,Please refer the attachment.,Tue May 17 2022,Sun Jun 05 2022,,yellow
1726,964229,???????????? - Generator Technician (1),Finco Technologies (pvt) Ltd,???? ?????? ??????? ??????????? / please refer to the attachment,Tue May 17 2022,Tue May 24 2022,,yellow
1727,964228,Senior Executive - Travel (1),Hirdaramani - H CONNECT (PVT) LIMITED,Please refer the job advertisement.,Tue May 17 2022,Mon May 23 2022,,yellow
1728,964227,Assistant Accountant / Accounts Assistant,Lavendish Leisure Hotels,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1729,964226,Accounts Executive,Pasyale Ayurveda Osu (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1730,964225,Driver,Micronet Global Services (Pvt) Ltd,Top Urgent,Tue May 17 2022,Tue May 31 2022,,yellow
1731,964224,Senior Software Engineer - .Net,BoardPAC (Pvt) Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1732,964222,Senior Executive - Production (1),Brandix Essential Limited,Please refer the advertisement,Tue May 17 2022,Fri Jun 17 2022,,yellow
1733,964221,Electrician - Gampaha,Company Name Withheld,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1734,964220,Business Analyst,IronOne Technologies,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1735,964219,Senior Executive - Finance,Softlogic Life Insurance PLC,Please refer to the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1736,964218,Online Marketing Executive,Simply Tek,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1737,964217,Senior Security Engineer (1),99x,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1738,964215,Senior Network Engineer,Voigue Pty Ltd,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1739,964214,Senior Software Engineer / Associate Tech Lead - NodeJS (1),99x,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1740,964213,Showroom Sales Executive,Simply Tek,Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1741,964212,Senior Software Engineer / Associate Tech Lead - .NET (1),99x,Please refer the advertisement.,Tue May 17 2022,Tue May 31 2022,,yellow
1742,964211,Senior Software Engineer / Associate Tech Lead - NodeJS (1),99x,Please refer the advertisement.,Tue May 17 2022,Tue May 31 2022,,yellow
1743,964210,Consultant,Mines Advisory Group (MAG),Please refer the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
1744,964209,Project Manager (1),99x,Please refer the advertisement.,Tue May 17 2022,Tue May 31 2022,,yellow
1745,964208,Senior Software Engineer / Associate Tech Lead - .NET (1),99x,Please refer the advertisement.,Tue May 17 2022,Tue May 31 2022,,yellow
1746,964207,Associate Tech Lead / Tech Lead - ReactJS (1),99x,Please refer the advertisement.,Tue May 17 2022,Tue May 31 2022,,yellow
1747,964206,Research Analyst (1),Colombo Stock Exchange,Please refer the advertisement,Tue May 17 2022,Tue May 24 2022,,yellow
1748,964205,Senior Executive - Operational Excellence (1),Hemas Holdings PLC,Kindly refer the Job Advertisement.,Tue May 17 2022,Tue May 31 2022,,yellow
1749,964204,Senior Executive - Finance (1),Softlogic Life Insurance PLC,Please refer to the advertisement,Tue May 17 2022,Tue May 31 2022,,yellow
