row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
2630.0,729794,iOS Developer,Calcey Technologies (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2631.0,729793,Consultancy Assignment,Chrysalis,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2632.0,729792,Service Technician,Swiss Health (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2633.0,729789,Junior Executive - Sales & Business Development,Elim Lanka International Pvt Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2634.0,729788,Clinical Nurses,Swiss Health (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2635.0,729786,Office Secretary / Accountant,Green Pearl Ceylon,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2636.0,729785,Executive Assistant / Officer - Loans and Machinery Leasing (Banking & Finance Industry) (1),BLUESTEPS,Our client is a subsidiary of a well established diversified group companies in Banking and Finance Industry.,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2637.0,729784,Senior / Operations Analyst ? (Male/Female) USA Working Hours: 7:30 pm to 4:30 am (1),BLUESTEPS,Fresh Graduate Encourage to Apply ....,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2638.0,729783,Financial Advisor,Company Name Withheld,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2642.0,729779,Marketing Coordinator - Female,Universal Power System Pvt Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2648.0,729773,ASSOCIATE - Fresh graduates are welcome to apply! (1),BLUESTEPS,(Night Shift From Monday to Friday - 08:00 PM -4:30 AM) ....,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2655.0,729765,Web Developer,Ecologital (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2656.0,729764,Executive Assistant / Officer - Male (Banking & Finance Industry) (1),BLUESTEPS,Our client is a subsidiary of a well established diversified group companies in Banking and Finance Industry.,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2660.0,729760,Sales and Operations Executive - Kosgoda,Pepper Life (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2661.0,729755,Senior Quantity Surveyor (Post Contract) / Documentation Officer,AMSK Constructions (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2662.0,729752,Sales Manager / Marketing / Sales Executives,Nippon Glass Company (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2663.0,729748,Intern - Quality Assurance,CBC Tech Solutions Limited,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2664.0,729745,Intern - RPG,CBC Tech Solutions Limited,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2665.0,729743,Data Entry Operator,P.E. Mathew & Co.,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2666.0,729742,Call Centre Associate,Hayleys Group,Join the World of Hayleys.,Wed Jan 22 2020,,Sat Feb 01 2020,yellow
2667.0,729741,Steno Typist / Office Assistant,Company Name Withheld,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2668.0,729739,Accountant,Cafe Nuga (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2669.0,729738,Manager Marketing - Head Office,Abans PLC,Posses G.C.E A/L,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2670.0,729736,Marketing Manager - Lifestyle Brands,Abans PLC,Full Qualification SLIM / CIM,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2671.0,729734,Manager / Part Time Waiter,Mama Aida?s Catering,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2672.0,729728,Business Development Executive - Western Province,Nanotech International (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2673.0,729726,Marketing Executive - General Trades (Stationary),Own E Tutor (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2674.0,729720,Technician,Rusalu Intimates (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2675.0,729718,Associate - Client Support (10),INNODATA LANKA (PVT) LTD,Please refer the advertisement,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2676.0,729717,Hub Supervisor - Kegalle,Daraz.lk,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2677.0,729714,Senior Associate - QA(Colombo) (2),INNODATA LANKA (PVT) LTD,Please refer the advertisement.,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2678.0,729712,Travel Executive / Consultant,SWL Travels (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2679.0,729702,Sales Executive / Sales Project Officer (Male) / Junior Sales Executive - Female,Reliance Property Developers (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2680.0,729699,Tender Assistant - Male,MG Medicals (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2681.0,729698,Business Development Executive - Male,MG Medicals (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2682.0,729696,Logistic and Operation / Package Dispatcher,Chenara Dodge,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2683.0,729695,Hotel Vacancies,Platinum One Suites,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2684.0,729694,Shop Manager / Assistant Shop Manager / Shop Assistant - Kandy,Chenara Dodge,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2685.0,729692,Production Manager / Assistant Production Manager,Kotmale Dairy Products (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2686.0,729691,Filed Officer (1),Jaykay Marketing Services (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2687.0,729690,CAD / CAM Engineer,Lanka Precision Engineering (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2688.0,729688,Quality Assurance Manager / Assistant Quality Assurance Manager,Kotmale Dairy Products (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2689.0,729686,Intern - Part Time / Full Time,Legal Outsourcing Solutions (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2690.0,729683,Factory Engineer / Assistant Factory Engineer - Hatton,Kotmale Dairy Products (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2691.0,729677,Showroom Manager,Cool Planet (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2692.0,729674,"Ayurveda Centre Manager (Heritance Ayurveda Maha Gedara, Beruwela) (1)",Aitken Spence Hotel Managements (Pvt) Ltd.,Please refer the advertisement for more information,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2694.0,729669,Business Development Executive,Durdans Hospital,Kurunegala / Matara / Batticalo / Kandy / Kalubowila / Norris,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2695.0,729665,Apparel Vacancies,Aura Apparel Exports (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2696.0,729664,Pickme Food Coordinator - Kandy,PickMe,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2697.0,729658,Human Resource Executive,Movenpick Hotel Colombo,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2698.0,729657,Marketing Officer - Colombo,Australian College of Business and Technology (ACBT),Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2699.0,729654,Principal,Thomas Gall School,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2700.0,729649,Teachers & Trainees,Colombo International English College (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2701.0,729647,Finance Officer,SandS Australia Pty Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2702.0,729644,Site Engineer / Assistant Engineer / Supervisor,HTS Engineering (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2703.0,729637,Management Trainee/ Production Executive,Company Name Withheld,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2704.0,729636,Transfer Pricing Assistant Manager (1),PricewaterhouseCoopers,Please refer the advert,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2705.0,729633,Management Trainee,Pronto Lanka (Private) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2706.0,729626,Tax Associate (1),PricewaterhouseCoopers,Please refer the advert,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2707.0,729625,Executive - Procurement & Logistics,Gamma Pharmaceuticals (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2708.0,729624,Senior Software Engineer (10),Cambio Software Engineering,Please refer the advert,Wed Jan 22 2020,,Mon Feb 10 2020,yellow
2709.0,729623,Storekeeper,Arie Lagoon,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2710.0,729621,Senior Software Engineer / Software Engineer (Java) (10),Cambio Software Engineering,Please refer the advert,Wed Jan 22 2020,,Sun Feb 16 2020,yellow
2711.0,729619,Executive - Content Affairs,SLT VisionCom (Pvt) Limited,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2712.0,729617,Workshop Supervisor - Electrical & Mechanical,Three Sinha Industries (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2713.0,729616,Intern Merchandising (1),Inqube Global (Private) Ltd,Please refer the advert for more details,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2714.0,729615,F&B; Cost Controller,Arie Lagoon,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2715.0,729613,Quantity Surveyor,Three Sinha Industries (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2716.0,729610,Marketing Executive (Education),Graduate Institute of Science and Management (GISM),Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2717.0,729609,Head of Sales,Three Sinha Industries (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2718.0,729608,Sales Executive / Sales Coordinator,Three Sinha Industries (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2719.0,729603,Sales Assistant ( Male/ Female),Lyceum International Schools (Wattala),Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2720.0,729601,Teachers ( English Literature/ Mathematics),Lyceum International Schools (Nugegoda),Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2721.0,729599,Junior Network Administrator,Reservations Gateway Pvt Ltd,Please Refer the Advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2722.0,729598,EXECUTIVE - SALES & MARKETING (1),Lanka Aluminium Industries PLC,Please refer the advertisement,Wed Jan 22 2020,,Sat Feb 01 2020,yellow
2723.0,729597,Executive - Customer Service / Call Center,Reservations Gateway Pvt Ltd,Please Refer the Advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2724.0,729595,Creative Interns,Isso Restaurants (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2725.0,729594,SALES EXECUTIVE - DAMBULLA TRINCOMALEE (1),Lanka Aluminium Industries PLC,Please refer the advertisement,Wed Jan 22 2020,,Sat Feb 01 2020,yellow
2726.0,729590,Sales Executive,Quantum Engineering (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2727.0,729589,Photoshop Image Editors / Retouchers - Day Shifts,Looklet Design & Production (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2728.0,729588,Chef De Partie / Demi Chef De Partie / Commis,Waters Edge Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2729.0,729587,Photoshop Image Editors / Retouchers - Night Shifts,Looklet Design & Production (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2730.0,729584,"Executive - Human Resources (Corporate Head Office, Borella) (1)",T&FG; Group of Companies,Please refer the advertisement,Wed Jan 22 2020,,Sat Feb 22 2020,yellow
2731.0,729583,Technician,Asian Paints (Lanka) Limited,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2732.0,729581,Showroom Executives,Lionco (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2733.0,729580,Software Engineer in Test/Associate Quality Tech Specialist (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Wed Jan 22 2020,,Fri Mar 20 2020,yellow
2734.0,729579,Senior QA Engineer (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Wed Jan 22 2020,,Fri Mar 13 2020,yellow
2735.0,729575,IT Professionals,Networxx Training and Consultancy Pvt. Ltd,IT Professionals required in Qatar,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2736.0,729573,Cluster Reservations Executive,Shangri - La Hotel Colombo,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2737.0,729571,Accounts Assistant / Clerical Staff,Ranjanas Ceramic (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2738.0,729568,Executive-Human Resources (1),Jaykay Marketing Services (Pvt) Ltd,Please refer advertisement,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2739.0,729567,CREW MEMBER - DUBAI (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Wed Jan 22 2020,,Sat Feb 29 2020,yellow
2740.0,729566,Customer Services Executive,Sika Lanka (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2741.0,729562,MERCHANDISERS/ASSISTANT MERCHANDISERS- Head Office (1),EAM Maliban Textile Pvt Ltd,Please refer the advertisement,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2742.0,729561,Preschool Teacher,Company Name Withheld,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2743.0,729549,Software Engineers - .NET (1),Maritime Placements (Pvt) Ltd,Location : Nawala,Wed Jan 22 2020,,Sun Feb 02 2020,yellow
2744.0,729548,Travel Assistant (1),Classic Travel,Refer advert,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2745.0,729546,Data Entry Operator (Nugegoda) (1),Mobizz Elite (Pvt) Ltd,Please refer the advertisement.,Wed Jan 22 2020,,Fri Jan 31 2020,yellow
2746.0,729545,Process Consultant - Delivery (1),Axiata Digital Labs (Pvt) Ltd,Please refer the advertisement,Wed Jan 22 2020,,Wed Feb 05 2020,yellow
2747.0,729540,HR EXECUTIVE ? Negombo/Wattala (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Wed Jan 22 2020,,Sat Feb 29 2020,yellow
2748.0,729537,Marketing and Sales Executive (1),SGS Lanka (Pvt) Ltd,? Bachelor?s Degree in Pharmaceutical or Diploma ? Minimum two years of experience in cosmetic testing or pharmaceutical industry. ? Excellent communica ....,Wed Jan 22 2020,,Thu Jan 30 2020,yellow
